NWE_02x02
       i       j     height (m a.s.l.)
     139      36     1.580570E+01
     139      37     2.450670E+00
     139      38     0.000000E+00
     139      39     8.478130E-02
     139      40     0.000000E+00
     139      41     2.525600E+00
     139      42     7.456920E+00
     139      43     2.726840E+01
     139      44     1.631790E+02
     139      45     3.833590E+02
     139      46     5.662830E+02
     139      47     7.548780E+02
     139      48     8.866640E+02
     139      49     8.601290E+02
     139      50     6.636650E+02
     139      51     3.814100E+02
     139      52     2.484440E+02
     139      53     2.083280E+02
     139      54     1.365150E+02
     139      55     1.210590E+02
     139      56     1.739080E+02
     139      57     2.172960E+02
     139      58     2.189900E+02
     139      59     2.080230E+02
     139      60     2.248090E+02
     139      61     2.467640E+02
     139      62     2.698520E+02
     139      63     3.658450E+02
     139      64     4.537470E+02
     139      65     4.034190E+02
     139      66     3.182600E+02
     139      67     2.726850E+02
     139      68     2.291620E+02
     139      69     2.248850E+02
     139      70     2.404880E+02
     139      71     2.644270E+02
     139      72     3.391410E+02
     139      73     4.480280E+02
     139      74     5.353490E+02
     139      75     5.145790E+02
     139      76     4.187300E+02
     139      77     4.050900E+02
     139      78     4.530350E+02
     139      79     4.823640E+02
     139      80     4.565190E+02
     139      81     3.279360E+02
     139      82     1.882840E+02
     139      83     1.284360E+02
     139      84     1.134870E+02
     139      85     1.000440E+02
     139      86     7.897370E+01
     139      87     6.327340E+01
     139      88     6.663750E+01
     139      89     7.114000E+01
     139      90     6.223740E+01
     139      91     6.145520E+01
     139      92     8.158630E+01
     139      93     1.119390E+02
     139      94     1.364400E+02
     139      95     1.373520E+02
     139      96     1.086600E+02
     139      97     6.428430E+01
     139      98     2.478150E+01
     139      99     4.782920E+00
     139     100     2.458320E-01
     139     101     2.515190E-03
     139     102     6.024760E-04
     139     103     1.690210E-05
     139     104     0.000000E+00
     139     105     1.971890E-03
     139     106     0.000000E+00
     139     107     1.309970E+00
     139     108     8.255300E+00
     139     109     2.097940E+01
     139     110     3.592060E+01
     139     111     4.814820E+01
     139     112     5.599230E+01
     139     113     6.433860E+01
     139     114     7.446480E+01
     139     115     7.919220E+01
     139     116     7.793300E+01
     139     117     7.431930E+01
     139     118     5.860210E+01
     139     119     4.481060E+01
     139     120     4.692360E+01
     139     121     4.814490E+01
     139     122     4.567650E+01
     139     123     3.511410E+01
     139     124     3.124850E+01
     139     125     5.358950E+01
     139     126     7.990810E+01
     139     127     9.667630E+01
     139     128     1.129410E+02
     139     129     1.378200E+02
     139     130     1.835640E+02
     139     131     2.426820E+02
     139     132     2.440520E+02
     139     133     1.977650E+02
     139     134     1.944240E+02
     139     135     1.967770E+02
     139     136     2.080960E+02
     139     137     2.802060E+02
     139     138     3.155630E+02
     139     139     2.873760E+02
     139     140     2.910380E+02
     139     141     3.081180E+02
     139     142     3.095110E+02
     139     143     3.217970E+02
     139     144     3.084550E+02
     139     145     2.795500E+02
     139     146     2.911240E+02
     139     147     3.307680E+02
     139     148     3.814410E+02
     139     149     4.223880E+02
     139     150     4.482710E+02
     139     151     4.880770E+02
     139     152     5.044320E+02
     139     153     5.043680E+02
     139     154     5.605190E+02
     139     155     6.387850E+02
     139     156     7.277400E+02
     139     157     8.158600E+02
     139     158     8.207600E+02
     139     159     8.357330E+02
     139     160     8.719500E+02
     139     161     8.548060E+02
     139     162     8.568950E+02
     139     163     8.048300E+02
     139     164     6.830770E+02
     139     165     6.035320E+02
     139     166     4.829920E+02
     139     167     2.915820E+02
     139     168     1.797650E+02
     139     169     1.969600E+02
     139     170     1.868800E+02
     139     171     9.478210E+01
     139     172     3.055000E+01
     139     173     1.387840E+01
     139     174     2.797230E+00
     139     175     1.250690E-02
     139     176     8.437570E-03
     139     177     2.377880E-03
     139     178     0.000000E+00
     139     179     0.000000E+00
     139     180     0.000000E+00
     139     181     0.000000E+00
     139     182     0.000000E+00
     139     183     0.000000E+00
     139     184     0.000000E+00
     139     185     0.000000E+00
     139     186     0.000000E+00
     139     187     0.000000E+00
     140       1     0.000000E+00
     140       2     0.000000E+00
     140       3     0.000000E+00
     140       4     0.000000E+00
     140       5     0.000000E+00
     140       6     0.000000E+00
     140       7     0.000000E+00
     140       8     0.000000E+00
     140       9     0.000000E+00
     140      10     0.000000E+00
     140      11     0.000000E+00
     140      12     0.000000E+00
     140      13     0.000000E+00
     140      14     2.224430E-01
     140      15     6.029990E-02
     140      16     0.000000E+00
     140      17     1.499630E-01
     140      18     1.036270E+02
     140      19     2.942610E+02
     140      20     2.797250E+02
     140      21     4.181320E+02
     140      22     9.609150E+02
     140      23     1.131350E+03
     140      24     6.322960E+02
     140      25     2.317550E+02
     140      26     2.916520E+02
     140      27     3.050450E+02
     140      28     1.843010E+02
     140      29     1.968720E+02
     140      30     3.238500E+02
     140      31     3.919280E+02
     140      32     2.439500E+02
     140      33     4.949290E+01
     140      34     0.000000E+00
     140      35     0.000000E+00
     140      36     0.000000E+00
     140      37     0.000000E+00
     140      38     5.054670E-01
     140      39     0.000000E+00
     140      40     0.000000E+00
     140      41     3.138400E+00
     140      42     2.992530E+01
     140      43     8.166760E+01
     140      44     2.208010E+02
     140      45     5.030470E+02
     140      46     8.188470E+02
     140      47     1.017060E+03
     140      48     1.034780E+03
     140      49     8.799100E+02
     140      50     5.797560E+02
     140      51     3.077340E+02
     140      52     2.294080E+02
     140      53     1.853020E+02
     140      54     1.287150E+02
     140      55     1.155930E+02
     140      56     1.457770E+02
     140      57     1.820050E+02
     140      58     1.855410E+02
     140      59     1.900330E+02
     140      60     2.134790E+02
     140      61     2.233280E+02
     140      62     2.352150E+02
     140      63     2.852650E+02
     140      64     3.158820E+02
     140      65     2.682380E+02
     140      66     2.143310E+02
     140      67     1.958990E+02
     140      68     2.082020E+02
     140      69     2.091860E+02
     140      70     2.114230E+02
     140      71     2.275280E+02
     140      72     3.042870E+02
     140      73     4.221910E+02
     140      74     5.048890E+02
     140      75     4.815410E+02
     140      76     4.352230E+02
     140      77     4.832940E+02
     140      78     5.164520E+02
     140      79     4.651960E+02
     140      80     3.838870E+02
     140      81     2.644420E+02
     140      82     1.584850E+02
     140      83     1.172920E+02
     140      84     1.068590E+02
     140      85     1.001330E+02
     140      86     8.437610E+01
     140      87     6.643690E+01
     140      88     6.712340E+01
     140      89     7.261160E+01
     140      90     6.702270E+01
     140      91     6.644330E+01
     140      92     8.233300E+01
     140      93     1.112050E+02
     140      94     1.368770E+02
     140      95     1.434810E+02
     140      96     1.270250E+02
     140      97     8.622540E+01
     140      98     3.824940E+01
     140      99     9.728930E+00
     140     100     1.179910E+00
     140     101     1.120540E-03
     140     102     6.024760E-04
     140     103     9.559260E-05
     140     104     0.000000E+00
     140     105     2.056370E-03
     140     106     1.592520E-03
     140     107     1.160290E-01
     140     108     2.540530E+00
     140     109     9.588210E+00
     140     110     1.898770E+01
     140     111     2.596400E+01
     140     112     3.061690E+01
     140     113     3.768320E+01
     140     114     4.607400E+01
     140     115     4.923410E+01
     140     116     4.893630E+01
     140     117     4.941190E+01
     140     118     4.128650E+01
     140     119     3.498800E+01
     140     120     4.044380E+01
     140     121     4.340770E+01
     140     122     4.484670E+01
     140     123     3.658940E+01
     140     124     2.809110E+01
     140     125     4.585860E+01
     140     126     6.913060E+01
     140     127     8.026320E+01
     140     128     9.317340E+01
     140     129     1.165950E+02
     140     130     1.519160E+02
     140     131     1.931180E+02
     140     132     1.923890E+02
     140     133     1.588260E+02
     140     134     1.611650E+02
     140     135     1.690300E+02
     140     136     1.904470E+02
     140     137     2.580800E+02
     140     138     2.848070E+02
     140     139     2.625180E+02
     140     140     2.765550E+02
     140     141     2.975790E+02
     140     142     2.903500E+02
     140     143     2.906420E+02
     140     144     2.789150E+02
     140     145     2.672590E+02
     140     146     2.991240E+02
     140     147     3.428290E+02
     140     148     3.835200E+02
     140     149     4.144290E+02
     140     150     4.388080E+02
     140     151     4.799910E+02
     140     152     4.886020E+02
     140     153     4.839040E+02
     140     154     5.342410E+02
     140     155     6.026090E+02
     140     156     6.872520E+02
     140     157     7.599160E+02
     140     158     7.452120E+02
     140     159     7.860130E+02
     140     160     8.557640E+02
     140     161     8.704360E+02
     140     162     9.034710E+02
     140     163     8.771790E+02
     140     164     7.518000E+02
     140     165     6.600060E+02
     140     166     5.606120E+02
     140     167     3.906940E+02
     140     168     2.414140E+02
     140     169     2.079000E+02
     140     170     1.819410E+02
     140     171     8.968320E+01
     140     172     3.922260E+01
     140     173     3.264800E+01
     140     174     1.107320E+01
     140     175     2.107590E-02
     140     176     8.437570E-03
     140     177     2.377880E-03
     140     178     0.000000E+00
     140     179     0.000000E+00
     140     180     0.000000E+00
     140     181     0.000000E+00
     140     182     0.000000E+00
     140     183     0.000000E+00
     140     184     0.000000E+00
     140     185     0.000000E+00
     140     186     0.000000E+00
     140     187     0.000000E+00
     141       1     0.000000E+00
     141       2     0.000000E+00
     141       3     0.000000E+00
     141       4     0.000000E+00
     141       5     0.000000E+00
     141       6     0.000000E+00
     141       7     0.000000E+00
     141       8     0.000000E+00
     141       9     0.000000E+00
     141      10     0.000000E+00
     141      11     0.000000E+00
     141      12     0.000000E+00
     141      13     0.000000E+00
     141      14     0.000000E+00
     141      15     2.869170E-02
     141      16     0.000000E+00
     141      17     0.000000E+00
     141      18     6.673090E+00
     141      19     3.398970E+01
     141      20     3.752040E+01
     141      21     2.542040E+02
     141      22     7.438120E+02
     141      23     9.005100E+02
     141      24     5.163600E+02
     141      25     1.086930E+02
     141      26     1.807020E+01
     141      27     5.572360E+01
     141      28     6.032930E+01
     141      29     1.462640E+02
     141      30     3.081060E+02
     141      31     3.185980E+02
     141      32     1.373590E+02
     141      33     6.913720E+00
     141      34     0.000000E+00
     141      35     0.000000E+00
     141      36     0.000000E+00
     141      37     2.796910E-03
     141      38     0.000000E+00
     141      39     0.000000E+00
     141      40     5.142730E+00
     141      41     2.077120E+01
     141      42     4.295330E+01
     141      43     1.203330E+02
     141      44     3.191630E+02
     141      45     6.324250E+02
     141      46     9.548800E+02
     141      47     1.124970E+03
     141      48     1.047810E+03
     141      49     7.788470E+02
     141      50     4.575400E+02
     141      51     2.708270E+02
     141      52     2.234260E+02
     141      53     1.600560E+02
     141      54     1.223300E+02
     141      55     1.265950E+02
     141      56     1.420740E+02
     141      57     1.590460E+02
     141      58     1.618570E+02
     141      59     1.812130E+02
     141      60     2.040230E+02
     141      61     2.029130E+02
     141      62     2.031430E+02
     141      63     2.168480E+02
     141      64     2.120510E+02
     141      65     1.793050E+02
     141      66     1.620620E+02
     141      67     1.636350E+02
     141      68     1.961800E+02
     141      69     2.064690E+02
     141      70     1.986700E+02
     141      71     2.093240E+02
     141      72     2.839660E+02
     141      73     3.878000E+02
     141      74     4.461940E+02
     141      75     4.340820E+02
     141      76     4.648680E+02
     141      77     5.713720E+02
     141      78     5.620090E+02
     141      79     4.316760E+02
     141      80     3.181390E+02
     141      81     2.133620E+02
     141      82     1.385370E+02
     141      83     1.148810E+02
     141      84     1.049330E+02
     141      85     1.022020E+02
     141      86     9.131910E+01
     141      87     7.120620E+01
     141      88     6.942600E+01
     141      89     7.546950E+01
     141      90     7.295200E+01
     141      91     7.242660E+01
     141      92     8.322350E+01
     141      93     1.096340E+02
     141      94     1.354410E+02
     141      95     1.473060E+02
     141      96     1.435690E+02
     141      97     1.085720E+02
     141      98     5.500830E+01
     141      99     1.806960E+01
     141     100     3.322480E+00
     141     101     4.000490E-03
     141     102     4.757310E-04
     141     103     9.559260E-05
     141     104     0.000000E+00
     141     105     2.056370E-03
     141     106     1.972890E-03
     141     107     3.523390E-02
     141     108     1.445850E+00
     141     109     5.824950E+00
     141     110     1.032720E+01
     141     111     1.206110E+01
     141     112     1.346270E+01
     141     113     1.760850E+01
     141     114     2.311110E+01
     141     115     2.484240E+01
     141     116     2.400830E+01
     141     117     2.650100E+01
     141     118     2.502800E+01
     141     119     2.375670E+01
     141     120     3.114390E+01
     141     121     3.736310E+01
     141     122     4.218990E+01
     141     123     3.551150E+01
     141     124     2.468680E+01
     141     125     3.959680E+01
     141     126     6.163800E+01
     141     127     6.890490E+01
     141     128     7.656040E+01
     141     129     9.177880E+01
     141     130     1.108380E+02
     141     131     1.338320E+02
     141     132     1.334050E+02
     141     133     1.141340E+02
     141     134     1.223710E+02
     141     135     1.339680E+02
     141     136     1.609590E+02
     141     137     2.224540E+02
     141     138     2.430390E+02
     141     139     2.339440E+02
     141     140     2.677080E+02
     141     141     2.946090E+02
     141     142     2.717800E+02
     141     143     2.569630E+02
     141     144     2.546580E+02
     141     145     2.624240E+02
     141     146     3.073280E+02
     141     147     3.544850E+02
     141     148     3.856470E+02
     141     149     4.081310E+02
     141     150     4.369220E+02
     141     151     4.713330E+02
     141     152     4.722750E+02
     141     153     4.776390E+02
     141     154     5.187580E+02
     141     155     5.653840E+02
     141     156     6.440200E+02
     141     157     7.020990E+02
     141     158     6.745840E+02
     141     159     7.303720E+02
     141     160     8.258230E+02
     141     161     8.765820E+02
     141     162     9.413070E+02
     141     163     9.325660E+02
     141     164     8.039860E+02
     141     165     7.037460E+02
     141     166     6.304410E+02
     141     167     4.840350E+02
     141     168     3.017010E+02
     141     169     2.218080E+02
     141     170     1.856660E+02
     141     171     9.859990E+01
     141     172     5.686820E+01
     141     173     6.056400E+01
     141     174     2.864400E+01
     141     175     1.661190E+00
     141     176     8.437570E-03
     141     177     2.377880E-03
     141     178     0.000000E+00
     141     179     0.000000E+00
     141     180     0.000000E+00
     141     181     0.000000E+00
     141     182     0.000000E+00
     141     183     0.000000E+00
     141     184     0.000000E+00
     141     185     0.000000E+00
     141     186     0.000000E+00
     141     187     0.000000E+00
     142       1     0.000000E+00
     142       2     0.000000E+00
     142       3     0.000000E+00
     142       4     0.000000E+00
     142       5     0.000000E+00
     142       6     0.000000E+00
     142       7     0.000000E+00
     142       8     0.000000E+00
     142       9     0.000000E+00
     142      10     0.000000E+00
     142      11     0.000000E+00
     142      12     0.000000E+00
     142      13     0.000000E+00
     142      14     0.000000E+00
     142      15     6.335950E-04
     142      16     2.173200E-01
     142      17     2.752530E-01
     142      18     0.000000E+00
     142      19     0.000000E+00
     142      20     0.000000E+00
     142      21     7.008900E+01
     142      22     2.668810E+02
     142      23     3.370560E+02
     142      24     1.909530E+02
     142      25     2.506940E+01
     142      26     0.000000E+00
     142      27     9.006590E-02
     142      28     6.496620E-02
     142      29     1.044650E+02
     142      30     2.713790E+02
     142      31     2.556190E+02
     142      32     7.817920E+01
     142      33     0.000000E+00
     142      34     0.000000E+00
     142      35     6.643140E-02
     142      36     0.000000E+00
     142      37     0.000000E+00
     142      38     0.000000E+00
     142      39     0.000000E+00
     142      40     1.309970E+01
     142      41     3.639630E+01
     142      42     6.458880E+01
     142      43     2.124880E+02
     142      44     4.973830E+02
     142      45     8.145070E+02
     142      46     1.090780E+03
     142      47     1.158960E+03
     142      48     9.744590E+02
     142      49     7.114440E+02
     142      50     4.569070E+02
     142      51     3.061480E+02
     142      52     2.145540E+02
     142      53     1.565520E+02
     142      54     1.425670E+02
     142      55     1.490420E+02
     142      56     1.480790E+02
     142      57     1.455870E+02
     142      58     1.484910E+02
     142      59     1.732500E+02
     142      60     1.904540E+02
     142      61     1.854520E+02
     142      62     1.762200E+02
     142      63     1.675400E+02
     142      64     1.480830E+02
     142      65     1.283120E+02
     142      66     1.347410E+02
     142      67     1.596540E+02
     142      68     1.907490E+02
     142      69     2.136610E+02
     142      70     2.057440E+02
     142      71     2.106100E+02
     142      72     2.747570E+02
     142      73     3.543580E+02
     142      74     3.943570E+02
     142      75     4.109610E+02
     142      76     5.118820E+02
     142      77     6.395630E+02
     142      78     5.651480E+02
     142      79     3.741020E+02
     142      80     2.567370E+02
     142      81     1.793070E+02
     142      82     1.321770E+02
     142      83     1.209310E+02
     142      84     1.106070E+02
     142      85     1.074800E+02
     142      86     9.749020E+01
     142      87     7.507220E+01
     142      88     7.279080E+01
     142      89     8.093040E+01
     142      90     8.076350E+01
     142      91     7.880610E+01
     142      92     8.404920E+01
     142      93     1.081930E+02
     142      94     1.350370E+02
     142      95     1.500230E+02
     142      96     1.549740E+02
     142      97     1.277810E+02
     142      98     7.309470E+01
     142      99     2.891450E+01
     142     100     6.468480E+00
     142     101     3.801200E-02
     142     102     0.000000E+00
     142     103     9.559260E-05
     142     104     0.000000E+00
     142     105     8.447940E-05
     142     106     1.972890E-03
     142     107     2.331940E-02
     142     108     1.125510E+00
     142     109     4.338590E+00
     142     110     6.846700E+00
     142     111     5.787150E+00
     142     112     4.262760E+00
     142     113     5.340060E+00
     142     114     8.023850E+00
     142     115     8.735570E+00
     142     116     8.224450E+00
     142     117     1.108220E+01
     142     118     1.261410E+01
     142     119     1.400440E+01
     142     120     2.193870E+01
     142     121     3.092870E+01
     142     122     3.783090E+01
     142     123     3.208050E+01
     142     124     2.135480E+01
     142     125     3.450580E+01
     142     126     5.531100E+01
     142     127     5.920010E+01
     142     128     6.054250E+01
     142     129     6.615520E+01
     142     130     7.107350E+01
     142     131     8.035070E+01
     142     132     8.085660E+01
     142     133     7.489030E+01
     142     134     8.612410E+01
     142     135     9.589280E+01
     142     136     1.222370E+02
     142     137     1.752580E+02
     142     138     1.938440E+02
     142     139     2.040520E+02
     142     140     2.596070E+02
     142     141     2.910370E+02
     142     142     2.540380E+02
     142     143     2.313010E+02
     142     144     2.453750E+02
     142     145     2.713340E+02
     142     146     3.197700E+02
     142     147     3.622920E+02
     142     148     3.857340E+02
     142     149     4.097220E+02
     142     150     4.465540E+02
     142     151     4.660660E+02
     142     152     4.557870E+02
     142     153     4.689690E+02
     142     154     4.984550E+02
     142     155     5.337750E+02
     142     156     6.057900E+02
     142     157     6.396440E+02
     142     158     6.153860E+02
     142     159     6.868680E+02
     142     160     7.938950E+02
     142     161     8.646540E+02
     142     162     9.618830E+02
     142     163     9.736330E+02
     142     164     8.399900E+02
     142     165     7.325530E+02
     142     166     6.926650E+02
     142     167     5.822240E+02
     142     168     3.738710E+02
     142     169     2.454070E+02
     142     170     1.994140E+02
     142     171     1.192970E+02
     142     172     7.888880E+01
     142     173     9.070490E+01
     142     174     5.329040E+01
     142     175     7.170490E+00
     142     176     8.437570E-03
     142     177     2.377880E-03
     142     178     0.000000E+00
     142     179     0.000000E+00
     142     180     0.000000E+00
     142     181     0.000000E+00
     142     182     0.000000E+00
     142     183     0.000000E+00
     142     184     0.000000E+00
     142     185     0.000000E+00
     142     186     0.000000E+00
     142     187     0.000000E+00
     143       1     0.000000E+00
     143       2     0.000000E+00
     143       3     0.000000E+00
     143       4     0.000000E+00
     143       5     0.000000E+00
     143       6     0.000000E+00
     143       7     0.000000E+00
     143       8     0.000000E+00
     143       9     0.000000E+00
     143      10     0.000000E+00
     143      11     0.000000E+00
     143      12     0.000000E+00
     143      13     0.000000E+00
     143      14     0.000000E+00
     143      15     0.000000E+00
     143      16     7.604380E-03
     143      17     2.082380E-02
     143      18     0.000000E+00
     143      19     0.000000E+00
     143      20     1.428040E+00
     143      21     1.325110E+01
     143      22     3.139860E+01
     143      23     4.157370E+01
     143      24     2.321270E+01
     143      25     5.541210E-01
     143      26     0.000000E+00
     143      27     0.000000E+00
     143      28     1.499270E-01
     143      29     1.038030E+02
     143      30     2.689950E+02
     143      31     2.245950E+02
     143      32     4.892600E+01
     143      33     0.000000E+00
     143      34     0.000000E+00
     143      35     8.874870E-03
     143      36     0.000000E+00
     143      37     0.000000E+00
     143      38     0.000000E+00
     143      39     0.000000E+00
     143      40     1.135710E+01
     143      41     3.487190E+01
     143      42     1.368930E+02
     143      43     4.019000E+02
     143      44     6.949570E+02
     143      45     9.860810E+02
     143      46     1.230250E+03
     143      47     1.160420E+03
     143      48     8.812460E+02
     143      49     6.737780E+02
     143      50     4.784170E+02
     143      51     2.927040E+02
     143      52     1.862470E+02
     143      53     1.832400E+02
     143      54     2.076570E+02
     143      55     1.830960E+02
     143      56     1.460740E+02
     143      57     1.342120E+02
     143      58     1.422870E+02
     143      59     1.591200E+02
     143      60     1.705780E+02
     143      61     1.760010E+02
     143      62     1.650300E+02
     143      63     1.453350E+02
     143      64     1.255950E+02
     143      65     1.136160E+02
     143      66     1.215090E+02
     143      67     1.558390E+02
     143      68     1.853630E+02
     143      69     2.172680E+02
     143      70     2.232780E+02
     143      71     2.312050E+02
     143      72     2.772250E+02
     143      73     3.333180E+02
     143      74     3.714690E+02
     143      75     4.160160E+02
     143      76     5.408660E+02
     143      77     6.492800E+02
     143      78     5.307000E+02
     143      79     3.170570E+02
     143      80     2.095210E+02
     143      81     1.585620E+02
     143      82     1.336690E+02
     143      83     1.312640E+02
     143      84     1.203190E+02
     143      85     1.149230E+02
     143      86     1.032410E+02
     143      87     7.854780E+01
     143      88     7.723190E+01
     143      89     8.847030E+01
     143      90     8.927320E+01
     143      91     8.458930E+01
     143      92     8.647260E+01
     143      93     1.097510E+02
     143      94     1.365900E+02
     143      95     1.507100E+02
     143      96     1.588790E+02
     143      97     1.410070E+02
     143      98     9.089100E+01
     143      99     4.116490E+01
     143     100     1.035500E+01
     143     101     1.380490E-01
     143     102     0.000000E+00
     143     103     9.559260E-05
     143     104     0.000000E+00
     143     105     8.447940E-05
     143     106     1.972890E-03
     143     107     3.324290E-03
     143     108     3.259820E-01
     143     109     1.863300E+00
     143     110     3.761790E+00
     143     111     3.396860E+00
     143     112     1.614950E+00
     143     113     8.999880E-01
     143     114     1.316640E+00
     143     115     1.512870E+00
     143     116     1.696170E+00
     143     117     3.180290E+00
     143     118     4.411880E+00
     143     119     6.835380E+00
     143     120     1.481640E+01
     143     121     2.586070E+01
     143     122     3.360560E+01
     143     123     2.814380E+01
     143     124     1.873620E+01
     143     125     3.037810E+01
     143     126     4.893180E+01
     143     127     5.046720E+01
     143     128     4.754850E+01
     143     129     4.640200E+01
     143     130     4.198740E+01
     143     131     4.141090E+01
     143     132     4.143060E+01
     143     133     4.264410E+01
     143     134     5.091790E+01
     143     135     5.984260E+01
     143     136     8.656120E+01
     143     137     1.247970E+02
     143     138     1.394920E+02
     143     139     1.705480E+02
     143     140     2.464360E+02
     143     141     2.769550E+02
     143     142     2.292490E+02
     143     143     2.144410E+02
     143     144     2.485950E+02
     143     145     2.876300E+02
     143     146     3.366150E+02
     143     147     3.682490E+02
     143     148     3.878690E+02
     143     149     4.241660E+02
     143     150     4.635440E+02
     143     151     4.584420E+02
     143     152     4.343260E+02
     143     153     4.513430E+02
     143     154     4.722920E+02
     143     155     5.048390E+02
     143     156     5.661000E+02
     143     157     5.799060E+02
     143     158     5.705670E+02
     143     159     6.569300E+02
     143     160     7.606580E+02
     143     161     8.345320E+02
     143     162     9.593920E+02
     143     163     1.003790E+03
     143     164     8.721330E+02
     143     165     7.607430E+02
     143     166     7.597710E+02
     143     167     6.917760E+02
     143     168     4.638350E+02
     143     169     2.877210E+02
     143     170     2.239980E+02
     143     171     1.443700E+02
     143     172     1.037490E+02
     143     173     1.165500E+02
     143     174     7.514770E+01
     143     175     1.392000E+01
     143     176     8.437570E-03
     143     177     2.377880E-03
     143     178     7.908490E-04
     143     179     0.000000E+00
     143     180     0.000000E+00
     143     181     0.000000E+00
     143     182     0.000000E+00
     143     183     0.000000E+00
     143     184     0.000000E+00
     143     185     0.000000E+00
     143     186     0.000000E+00
     143     187     0.000000E+00
     144       1     0.000000E+00
     144       2     0.000000E+00
     144       3     0.000000E+00
     144       4     0.000000E+00
     144       5     0.000000E+00
     144       6     0.000000E+00
     144       7     0.000000E+00
     144       8     0.000000E+00
     144       9     0.000000E+00
     144      10     0.000000E+00
     144      11     0.000000E+00
     144      12     0.000000E+00
     144      13     0.000000E+00
     144      14     0.000000E+00
     144      15     0.000000E+00
     144      16     0.000000E+00
     144      17     0.000000E+00
     144      18     0.000000E+00
     144      19     0.000000E+00
     144      20     1.491790E+00
     144      21     4.037330E+00
     144      22     0.000000E+00
     144      23     0.000000E+00
     144      24     0.000000E+00
     144      25     0.000000E+00
     144      26     0.000000E+00
     144      27     0.000000E+00
     144      28     1.256650E+01
     144      29     1.353900E+02
     144      30     2.480450E+02
     144      31     1.544190E+02
     144      32     1.641310E+01
     144      33     0.000000E+00
     144      34     0.000000E+00
     144      35     0.000000E+00
     144      36     0.000000E+00
     144      37     0.000000E+00
     144      38     0.000000E+00
     144      39     0.000000E+00
     144      40     1.163950E+01
     144      41     4.000130E+01
     144      42     1.608840E+02
     144      43     4.665400E+02
     144      44     8.302240E+02
     144      45     1.111660E+03
     144      46     1.189400E+03
     144      47     1.049060E+03
     144      48     8.790890E+02
     144      49     6.993340E+02
     144      50     4.426220E+02
     144      51     2.120180E+02
     144      52     1.542370E+02
     144      53     2.223550E+02
     144      54     2.865160E+02
     144      55     2.172160E+02
     144      56     1.353930E+02
     144      57     1.276810E+02
     144      58     1.458140E+02
     144      59     1.475870E+02
     144      60     1.531000E+02
     144      61     1.813120E+02
     144      62     1.873610E+02
     144      63     1.597170E+02
     144      64     1.279290E+02
     144      65     1.136400E+02
     144      66     1.160900E+02
     144      67     1.433290E+02
     144      68     1.828950E+02
     144      69     2.204820E+02
     144      70     2.431220E+02
     144      71     2.651940E+02
     144      72     2.964890E+02
     144      73     3.247340E+02
     144      74     3.566470E+02
     144      75     4.196910E+02
     144      76     5.393900E+02
     144      77     6.084230E+02
     144      78     4.714950E+02
     144      79     2.715010E+02
     144      80     1.821430E+02
     144      81     1.492490E+02
     144      82     1.399040E+02
     144      83     1.435620E+02
     144      84     1.312810E+02
     144      85     1.230420E+02
     144      86     1.086280E+02
     144      87     8.214050E+01
     144      88     8.268270E+01
     144      89     9.696830E+01
     144      90     9.670470E+01
     144      91     8.813000E+01
     144      92     8.957110E+01
     144      93     1.134210E+02
     144      94     1.378700E+02
     144      95     1.485140E+02
     144      96     1.575560E+02
     144      97     1.511000E+02
     144      98     1.113500E+02
     144      99     5.827400E+01
     144     100     1.802610E+01
     144     101     1.324450E+00
     144     102     0.000000E+00
     144     103     7.869050E-05
     144     104     0.000000E+00
     144     105     8.447940E-05
     144     106     1.972890E-03
     144     107     3.324290E-03
     144     108     7.320190E-04
     144     109     1.584600E-01
     144     110     8.505170E-01
     144     111     1.319510E+00
     144     112     1.062790E+00
     144     113     4.081850E-01
     144     114     2.264010E-02
     144     115     1.561090E-02
     144     116     9.655910E-02
     144     117     3.108550E-01
     144     118     5.758720E-01
     144     119     2.205110E+00
     144     120     9.001920E+00
     144     121     2.182960E+01
     144     122     3.103650E+01
     144     123     2.576270E+01
     144     124     1.750990E+01
     144     125     2.711180E+01
     144     126     4.266270E+01
     144     127     4.435850E+01
     144     128     4.012830E+01
     144     129     3.401400E+01
     144     130     2.384940E+01
     144     131     1.804350E+01
     144     132     1.671040E+01
     144     133     1.736020E+01
     144     134     2.014510E+01
     144     135     2.954170E+01
     144     136     5.469220E+01
     144     137     7.902290E+01
     144     138     8.779840E+01
     144     139     1.335200E+02
     144     140     2.215320E+02
     144     141     2.467910E+02
     144     142     2.014110E+02
     144     143     2.077520E+02
     144     144     2.562190E+02
     144     145     3.008080E+02
     144     146     3.482570E+02
     144     147     3.717710E+02
     144     148     3.963660E+02
     144     149     4.450000E+02
     144     150     4.724380E+02
     144     151     4.375020E+02
     144     152     4.055190E+02
     144     153     4.277340E+02
     144     154     4.465640E+02
     144     155     4.769280E+02
     144     156     5.224190E+02
     144     157     5.299010E+02
     144     158     5.396180E+02
     144     159     6.327570E+02
     144     160     7.251920E+02
     144     161     8.017720E+02
     144     162     9.512690E+02
     144     163     1.029380E+03
     144     164     9.053390E+02
     144     165     7.933900E+02
     144     166     8.250760E+02
     144     167     7.952480E+02
     144     168     5.639510E+02
     144     169     3.596930E+02
     144     170     2.755330E+02
     144     171     1.844650E+02
     144     172     1.377990E+02
     144     173     1.378070E+02
     144     174     8.621870E+01
     144     175     1.769480E+01
