 Substance:    Cd
 Grid Type: GLOB_3x3
 Source: FOREGS
 TimeResol: yearly
 Period: 2022
 Units: mg/kg
 LU number:     3
 LU types: BRN, URB, ARB
  
 i       j       Barren         Urban           Arable
   69     51   0.775000E-01   0.307595E+01   0.384464E+00
   69     52   0.157914E+00   0.987493E+00   0.127201E+00
   69     53   0.107735E+00   0.350000E-01   0.350000E-01
   69     54   0.667718E-01   0.400000E-01   0.400000E-01
   69     55   0.000000E+00   0.000000E+00   0.000000E+00
   69     56   0.314420E+00   0.200000E+00   0.200000E+00
   69     57   0.200000E+00   0.200000E+00   0.200000E+00
   69     58   0.000000E+00   0.000000E+00   0.000000E+00
   69     59   0.000000E+00   0.000000E+00   0.000000E+00
   69     60   0.000000E+00   0.000000E+00   0.000000E+00
   70      1   0.000000E+00   0.000000E+00   0.000000E+00
   70      2   0.000000E+00   0.000000E+00   0.000000E+00
   70      3   0.000000E+00   0.000000E+00   0.000000E+00
   70      4   0.000000E+00   0.000000E+00   0.000000E+00
   70      5   0.000000E+00   0.000000E+00   0.000000E+00
   70      6   0.000000E+00   0.000000E+00   0.000000E+00
   70      7   0.000000E+00   0.000000E+00   0.000000E+00
   70      8   0.000000E+00   0.000000E+00   0.000000E+00
   70      9   0.000000E+00   0.000000E+00   0.000000E+00
   70     10   0.000000E+00   0.000000E+00   0.000000E+00
   70     11   0.000000E+00   0.000000E+00   0.000000E+00
   70     12   0.000000E+00   0.000000E+00   0.000000E+00
   70     13   0.000000E+00   0.000000E+00   0.000000E+00
   70     14   0.000000E+00   0.000000E+00   0.000000E+00
   70     15   0.000000E+00   0.000000E+00   0.000000E+00
   70     16   0.000000E+00   0.000000E+00   0.000000E+00
   70     17   0.000000E+00   0.000000E+00   0.000000E+00
   70     18   0.000000E+00   0.000000E+00   0.000000E+00
   70     19   0.000000E+00   0.000000E+00   0.000000E+00
   70     20   0.142621E+01   0.962130E+01   0.128612E+01
   70     21   0.517232E+01   0.381542E+02   0.436609E+01
   70     22   0.125912E+02   0.947243E+02   0.107356E+02
   70     23   0.115099E+01   0.200000E+00   0.137723E+01
   70     24   0.520256E+00   0.200000E+00   0.528739E+00
   70     25   0.287430E+00   0.200000E+00   0.315816E+00
   70     26   0.236552E+01   0.167083E+02   0.197602E+01
   70     27   0.200000E+00   0.200000E+00   0.278196E+00
   70     28   0.200000E+00   0.362103E+01   0.200000E+00
   70     29   0.200000E+00   0.200000E+00   0.253664E+00
   70     30   0.200000E+00   0.184610E+01   0.359012E+00
   70     31   0.200000E+00   0.200000E+00   0.200000E+00
   70     32   0.200000E+00   0.108325E+01   0.200000E+00
   70     33   0.282371E+00   0.828444E+00   0.273620E+00
   70     34   0.357289E+00   0.200000E+00   0.343616E+00
   70     35   0.529502E+00   0.272419E+01   0.504365E+00
   70     36   0.260656E+00   0.200000E+00   0.200000E+00
   70     37   0.217644E+00   0.200000E+00   0.200000E+00
   70     38   0.222828E+00   0.200000E+00   0.200000E+00
   70     39   0.220684E+00   0.379153E+00   0.397336E+00
   70     40   0.237060E+00   0.508898E+00   0.200000E+00
   70     41   0.609389E+00   0.352115E+01   0.200000E+00
   70     42   0.000000E+00   0.000000E+00   0.000000E+00
   70     43   0.579744E+01   0.429374E+02   0.475393E+01
   70     44   0.379803E+01   0.281670E+02   0.330054E+01
   70     45   0.302296E+01   0.231557E+02   0.257555E+01
   70     46   0.199827E+00   0.214119E+02   0.241000E+01
   70     47   0.199572E+00   0.122075E+02   0.146485E+01
   70     48   0.195983E+00   0.170455E+02   0.187923E+01
   70     49   0.171740E+00   0.130509E+02   0.145490E+01
   70     50   0.140000E+00   0.140000E+00   0.943960E+00
   70     51   0.850000E-01   0.587436E+01   0.670168E+00
   70     52   0.418750E-01   0.119283E+01   0.418750E-01
   70     53   0.250000E-01   0.250000E-01   0.250000E-01
   70     54   0.940865E-01   0.500000E-01   0.500000E-01
   70     55   0.000000E+00   0.000000E+00   0.000000E+00
   70     56   0.000000E+00   0.000000E+00   0.000000E+00
   70     57   0.000000E+00   0.000000E+00   0.000000E+00
   70     58   0.000000E+00   0.000000E+00   0.000000E+00
   70     59   0.000000E+00   0.000000E+00   0.000000E+00
   70     60   0.000000E+00   0.000000E+00   0.000000E+00
   71      1   0.000000E+00   0.000000E+00   0.000000E+00
   71      2   0.000000E+00   0.000000E+00   0.000000E+00
   71      3   0.000000E+00   0.000000E+00   0.000000E+00
   71      4   0.000000E+00   0.000000E+00   0.000000E+00
   71      5   0.000000E+00   0.000000E+00   0.000000E+00
   71      6   0.000000E+00   0.000000E+00   0.000000E+00
   71      7   0.000000E+00   0.000000E+00   0.000000E+00
   71      8   0.000000E+00   0.000000E+00   0.000000E+00
   71      9   0.000000E+00   0.000000E+00   0.000000E+00
   71     10   0.000000E+00   0.000000E+00   0.000000E+00
   71     11   0.000000E+00   0.000000E+00   0.000000E+00
   71     12   0.000000E+00   0.000000E+00   0.000000E+00
   71     13   0.000000E+00   0.000000E+00   0.000000E+00
   71     14   0.000000E+00   0.000000E+00   0.000000E+00
   71     15   0.000000E+00   0.000000E+00   0.000000E+00
   71     16   0.000000E+00   0.000000E+00   0.000000E+00
   71     17   0.000000E+00   0.000000E+00   0.000000E+00
   71     18   0.000000E+00   0.000000E+00   0.000000E+00
   71     19   0.000000E+00   0.000000E+00   0.000000E+00
   71     20   0.000000E+00   0.000000E+00   0.000000E+00
   71     21   0.363640E+01   0.265320E+02   0.318844E+01
   71     22   0.339196E+01   0.245928E+02   0.298837E+01
   71     23   0.656994E+00   0.200000E+00   0.698013E+00
   71     24   0.417822E+00   0.188299E+01   0.446012E+00
   71     25   0.281468E+00   0.200000E+00   0.310881E+00
   71     26   0.200000E+00   0.200000E+00   0.347466E+00
   71     27   0.200000E+00   0.200000E+00   0.244432E+00
   71     28   0.316431E+00   0.108927E+01   0.337343E+00
   71     29   0.200000E+00   0.200000E+00   0.559587E+00
   71     30   0.520588E+00   0.264402E+01   0.504694E+00
   71     31   0.530791E+00   0.200000E+00   0.453108E+00
   71     32   0.300415E+00   0.964847E+00   0.281799E+00
   71     33   0.273084E+00   0.200000E+00   0.268741E+00
   71     34   0.319185E+00   0.200000E+00   0.319176E+00
   71     35   0.639667E+00   0.200000E+00   0.559777E+00
   71     36   0.443438E+00   0.200000E+00   0.200000E+00
   71     37   0.246866E+00   0.200000E+00   0.200000E+00
   71     38   0.217222E+00   0.370212E+00   0.200000E+00
   71     39   0.249807E+00   0.200000E+00   0.200000E+00
   71     40   0.332750E+00   0.200000E+00   0.142235E+01
   71     41   0.691915E+00   0.416644E+01   0.957041E+00
   71     42   0.000000E+00   0.000000E+00   0.000000E+00
   71     43   0.181704E+01   0.126391E+02   0.163571E+01
   71     44   0.516333E+01   0.381797E+02   0.415547E+01
   71     45   0.000000E+00   0.000000E+00   0.000000E+00
   71     46   0.237197E+01   0.240797E+02   0.240980E+01
   71     47   0.177451E+01   0.128094E+02   0.152299E+01
   71     48   0.199812E+00   0.199816E+02   0.229407E+01
   71     49   0.199182E+00   0.165962E+02   0.186661E+01
   71     50   0.183883E+01   0.129434E+02   0.149731E+01
   71     51   0.925000E-01   0.925000E-01   0.582915E+00
   71     52   0.238015E+00   0.154976E+01   0.450000E-01
   71     53   0.157471E+01   0.175602E+00   0.175602E+00
   71     54   0.199831E+00   0.199831E+00   0.199831E+00
   71     55   0.000000E+00   0.000000E+00   0.000000E+00
   71     56   0.000000E+00   0.000000E+00   0.000000E+00
   71     57   0.000000E+00   0.000000E+00   0.000000E+00
   71     58   0.000000E+00   0.000000E+00   0.000000E+00
   71     59   0.000000E+00   0.000000E+00   0.000000E+00
   71     60   0.000000E+00   0.000000E+00   0.000000E+00
   72      1   0.000000E+00   0.000000E+00   0.000000E+00
   72      2   0.000000E+00   0.000000E+00   0.000000E+00
   72      3   0.000000E+00   0.000000E+00   0.000000E+00
   72      4   0.000000E+00   0.000000E+00   0.000000E+00
   72      5   0.000000E+00   0.000000E+00   0.000000E+00
   72      6   0.000000E+00   0.000000E+00   0.000000E+00
   72      7   0.000000E+00   0.000000E+00   0.000000E+00
   72      8   0.000000E+00   0.000000E+00   0.000000E+00
   72      9   0.000000E+00   0.000000E+00   0.000000E+00
   72     10   0.000000E+00   0.000000E+00   0.000000E+00
   72     11   0.000000E+00   0.000000E+00   0.000000E+00
   72     12   0.000000E+00   0.000000E+00   0.000000E+00
   72     13   0.000000E+00   0.000000E+00   0.000000E+00
   72     14   0.000000E+00   0.000000E+00   0.000000E+00
   72     15   0.000000E+00   0.000000E+00   0.000000E+00
   72     16   0.000000E+00   0.000000E+00   0.000000E+00
   72     17   0.000000E+00   0.000000E+00   0.000000E+00
   72     18   0.000000E+00   0.000000E+00   0.000000E+00
   72     19   0.000000E+00   0.000000E+00   0.000000E+00
   72     20   0.000000E+00   0.000000E+00   0.000000E+00
   72     21   0.000000E+00   0.000000E+00   0.000000E+00
   72     22   0.789502E+00   0.200000E+00   0.200000E+00
   72     23   0.200000E+00   0.200000E+00   0.617169E+00
   72     24   0.336630E+00   0.124544E+01   0.345071E+00
   72     25   0.292118E+00   0.909569E+00   0.317585E+00
   72     26   0.226221E+00   0.421801E+00   0.250712E+00
   72     27   0.221842E+00   0.200000E+00   0.226139E+00
   72     28   0.200000E+00   0.200000E+00   0.305453E+00
   72     29   0.614183E+00   0.336447E+01   0.540135E+00
   72     30   0.873079E+00   0.532569E+01   0.695674E+00
   72     31   0.436733E+00   0.200253E+01   0.379563E+00
   72     32   0.315298E+00   0.200000E+00   0.293109E+00
   72     33   0.380873E+00   0.200000E+00   0.333000E+00
   72     34   0.377353E+00   0.200000E+00   0.346908E+00
   72     35   0.508099E+00   0.255005E+01   0.455646E+00
   72     36   0.781078E+00   0.200000E+00   0.200000E+00
   72     37   0.415356E+00   0.200000E+00   0.200000E+00
   72     38   0.275766E+00   0.199991E+00   0.199991E+00
   72     39   0.239328E+00   0.199999E+00   0.199999E+00
   72     40   0.365526E+00   0.151537E+01   0.200000E+00
   72     41   0.138762E+01   0.933504E+01   0.216856E+01
   72     42   0.110862E+01   0.199995E+00   0.121848E+01
   72     43   0.343848E+01   0.250481E+02   0.287562E+01
   72     44   0.382511E+01   0.278322E+02   0.292096E+01
   72     45   0.000000E+00   0.000000E+00   0.000000E+00
   72     46   0.255940E+01   0.249556E+02   0.244195E+01
   72     47   0.199831E+00   0.211216E+02   0.227009E+01
   72     48   0.199831E+00   0.252702E+02   0.289028E+01
   72     49   0.199831E+00   0.235038E+02   0.269713E+01
   72     50   0.199696E+00   0.147698E+02   0.167854E+01
   72     51   0.197096E+00   0.101354E+02   0.123966E+01
   72     52   0.196571E+00   0.681062E+01   0.196571E+00
   72     53   0.218936E+01   0.160010E+02   0.199589E+00
   72     54   0.000000E+00   0.000000E+00   0.000000E+00
   72     55   0.000000E+00   0.000000E+00   0.000000E+00
   72     56   0.000000E+00   0.000000E+00   0.000000E+00
   72     57   0.000000E+00   0.000000E+00   0.000000E+00
   72     58   0.000000E+00   0.000000E+00   0.000000E+00
   72     59   0.000000E+00   0.000000E+00   0.000000E+00
   72     60   0.000000E+00   0.000000E+00   0.000000E+00
   73      1   0.000000E+00   0.000000E+00   0.000000E+00
   73      2   0.000000E+00   0.000000E+00   0.000000E+00
   73      3   0.000000E+00   0.000000E+00   0.000000E+00
   73      4   0.000000E+00   0.000000E+00   0.000000E+00
   73      5   0.000000E+00   0.000000E+00   0.000000E+00
   73      6   0.000000E+00   0.000000E+00   0.000000E+00
   73      7   0.000000E+00   0.000000E+00   0.000000E+00
   73      8   0.000000E+00   0.000000E+00   0.000000E+00
   73      9   0.000000E+00   0.000000E+00   0.000000E+00
   73     10   0.000000E+00   0.000000E+00   0.000000E+00
   73     11   0.000000E+00   0.000000E+00   0.000000E+00
   73     12   0.000000E+00   0.000000E+00   0.000000E+00
   73     13   0.000000E+00   0.000000E+00   0.000000E+00
   73     14   0.000000E+00   0.000000E+00   0.000000E+00
   73     15   0.530589E+00   0.200000E+00   0.200000E+00
   73     16   0.000000E+00   0.000000E+00   0.000000E+00
   73     17   0.000000E+00   0.000000E+00   0.000000E+00
   73     18   0.000000E+00   0.000000E+00   0.000000E+00
   73     19   0.000000E+00   0.000000E+00   0.000000E+00
   73     20   0.000000E+00   0.000000E+00   0.000000E+00
   73     21   0.000000E+00   0.000000E+00   0.000000E+00
   73     22   0.000000E+00   0.000000E+00   0.000000E+00
   73     23   0.000000E+00   0.000000E+00   0.000000E+00
   73     24   0.000000E+00   0.000000E+00   0.000000E+00
   73     25   0.200000E+00   0.200000E+00   0.388323E+00
   73     26   0.200000E+00   0.200000E+00   0.271743E+00
   73     27   0.267885E+00   0.200000E+00   0.274520E+00
   73     28   0.200000E+00   0.200000E+00   0.339629E+00
   73     29   0.370141E+00   0.200000E+00   0.335283E+00
   73     30   0.361711E+00   0.143185E+01   0.322572E+00
   73     31   0.297596E+00   0.200000E+00   0.292370E+00
   73     32   0.546995E+00   0.200000E+00   0.460826E+00
   73     33   0.346320E+00   0.131408E+01   0.307447E+00
   73     34   0.568410E+00   0.300506E+01   0.472559E+00
   73     35   0.106587E+01   0.200000E+00   0.823800E+00
   73     36   0.739550E+00   0.199997E+00   0.671872E+00
   73     37   0.299024E+00   0.995875E+00   0.199951E+00
   73     38   0.000000E+00   0.000000E+00   0.000000E+00
   73     39   0.243602E+00   0.558651E+00   0.200000E+00
   73     40   0.363836E+00   0.200000E+00   0.200000E+00
   73     41   0.739268E+00   0.200000E+00   0.200000E+00
   73     42   0.113669E+01   0.199988E+00   0.114983E+01
   73     43   0.482282E+01   0.355047E+02   0.407244E+01
   73     44   0.309990E+01   0.224037E+02   0.251979E+01
   73     45   0.000000E+00   0.000000E+00   0.000000E+00
   73     46   0.249643E+01   0.392544E+02   0.313617E+01
   73     47   0.199831E+00   0.216139E+02   0.239200E+01
   73     48   0.199831E+00   0.352823E+02   0.414674E+01
   73     49   0.199831E+00   0.107009E+03   0.120633E+02
   73     50   0.199831E+00   0.583280E+02   0.677147E+01
   73     51   0.199831E+00   0.199831E+00   0.199831E+00
   73     52   0.199831E+00   0.199831E+00   0.199831E+00
   73     53   0.134009E+01   0.199831E+00   0.199831E+00
   73     54   0.000000E+00   0.000000E+00   0.000000E+00
   73     55   0.000000E+00   0.000000E+00   0.000000E+00
   73     56   0.000000E+00   0.000000E+00   0.000000E+00
   73     57   0.000000E+00   0.000000E+00   0.000000E+00
   73     58   0.000000E+00   0.000000E+00   0.000000E+00
   73     59   0.000000E+00   0.000000E+00   0.000000E+00
   73     60   0.000000E+00   0.000000E+00   0.000000E+00
   74      1   0.000000E+00   0.000000E+00   0.000000E+00
   74      2   0.000000E+00   0.000000E+00   0.000000E+00
   74      3   0.000000E+00   0.000000E+00   0.000000E+00
   74      4   0.000000E+00   0.000000E+00   0.000000E+00
   74      5   0.000000E+00   0.000000E+00   0.000000E+00
   74      6   0.000000E+00   0.000000E+00   0.000000E+00
   74      7   0.000000E+00   0.000000E+00   0.000000E+00
   74      8   0.000000E+00   0.000000E+00   0.000000E+00
   74      9   0.000000E+00   0.000000E+00   0.000000E+00
   74     10   0.000000E+00   0.000000E+00   0.000000E+00
   74     11   0.000000E+00   0.000000E+00   0.000000E+00
   74     12   0.000000E+00   0.000000E+00   0.000000E+00
   74     13   0.000000E+00   0.000000E+00   0.000000E+00
   74     14   0.000000E+00   0.000000E+00   0.000000E+00
   74     15   0.000000E+00   0.000000E+00   0.000000E+00
   74     16   0.000000E+00   0.000000E+00   0.000000E+00
   74     17   0.000000E+00   0.000000E+00   0.000000E+00
   74     18   0.000000E+00   0.000000E+00   0.000000E+00
   74     19   0.000000E+00   0.000000E+00   0.000000E+00
   74     20   0.000000E+00   0.000000E+00   0.000000E+00
   74     21   0.000000E+00   0.000000E+00   0.000000E+00
   74     22   0.000000E+00   0.000000E+00   0.000000E+00
   74     23   0.199831E+00   0.199831E+00   0.278935E+00
   74     24   0.000000E+00   0.000000E+00   0.000000E+00
   74     25   0.278855E+00   0.200000E+00   0.200000E+00
   74     26   0.346965E+00   0.132723E+01   0.351997E+00
   74     27   0.269467E+00   0.782681E+00   0.301883E+00
   74     28   0.000000E+00   0.000000E+00   0.000000E+00
   74     29   0.000000E+00   0.000000E+00   0.000000E+00
   74     30   0.442759E+00   0.199990E+00   0.409324E+00
   74     31   0.392028E+00   0.199999E+00   0.199999E+00
   74     32   0.291874E+00   0.200000E+00   0.288643E+00
   74     33   0.484460E+00   0.200000E+00   0.416281E+00
   74     34   0.621266E+00   0.200000E+00   0.532942E+00
   74     35   0.100740E+01   0.199996E+00   0.862397E+00
   74     36   0.286881E+00   0.199992E+00   0.199992E+00
   74     37   0.239932E+00   0.199918E+00   0.199918E+00
   74     38   0.114770E+01   0.200000E+00   0.200000E+00
   74     39   0.571587E+00   0.200000E+00   0.200000E+00
   74     40   0.384671E+00   0.200000E+00   0.200000E+00
   74     41   0.791646E+00   0.200000E+00   0.200000E+00
   74     42   0.712676E+00   0.419818E+01   0.949175E+00
   74     43   0.458973E+01   0.337214E+02   0.367373E+01
   74     44   0.313832E+01   0.226431E+02   0.243906E+01
   74     45   0.239164E+01   0.169804E+02   0.186345E+01
   74     46   0.199831E+00   0.428085E+02   0.481897E+01
   74     47   0.199831E+00   0.278649E+02   0.294239E+01
   74     48   0.199831E+00   0.334419E+02   0.356361E+01
   74     49   0.199831E+00   0.498166E+02   0.519997E+01
   74     50   0.199831E+00   0.303640E+02   0.312260E+01
   74     51   0.199831E+00   0.127456E+02   0.139243E+01
   74     52   0.817009E+01   0.638958E+02   0.687573E+01
   74     53   0.199831E+00   0.199831E+00   0.199831E+00
   74     54   0.000000E+00   0.000000E+00   0.000000E+00
   74     55   0.000000E+00   0.000000E+00   0.000000E+00
   74     56   0.000000E+00   0.000000E+00   0.000000E+00
   74     57   0.000000E+00   0.000000E+00   0.000000E+00
   74     58   0.000000E+00   0.000000E+00   0.000000E+00
   74     59   0.000000E+00   0.000000E+00   0.000000E+00
   74     60   0.000000E+00   0.000000E+00   0.000000E+00
   75      1   0.000000E+00   0.000000E+00   0.000000E+00
   75      2   0.000000E+00   0.000000E+00   0.000000E+00
   75      3   0.000000E+00   0.000000E+00   0.000000E+00
   75      4   0.000000E+00   0.000000E+00   0.000000E+00
   75      5   0.000000E+00   0.000000E+00   0.000000E+00
   75      6   0.000000E+00   0.000000E+00   0.000000E+00
   75      7   0.000000E+00   0.000000E+00   0.000000E+00
   75      8   0.000000E+00   0.000000E+00   0.000000E+00
   75      9   0.000000E+00   0.000000E+00   0.000000E+00
   75     10   0.000000E+00   0.000000E+00   0.000000E+00
   75     11   0.000000E+00   0.000000E+00   0.000000E+00
   75     12   0.000000E+00   0.000000E+00   0.000000E+00
   75     13   0.000000E+00   0.000000E+00   0.000000E+00
   75     14   0.000000E+00   0.000000E+00   0.000000E+00
   75     15   0.000000E+00   0.000000E+00   0.000000E+00
   75     16   0.000000E+00   0.000000E+00   0.000000E+00
   75     17   0.000000E+00   0.000000E+00   0.000000E+00
   75     18   0.000000E+00   0.000000E+00   0.000000E+00
   75     19   0.000000E+00   0.000000E+00   0.000000E+00
   75     20   0.000000E+00   0.000000E+00   0.000000E+00
   75     21   0.000000E+00   0.000000E+00   0.000000E+00
   75     22   0.000000E+00   0.000000E+00   0.000000E+00
   75     23   0.300571E+00   0.969460E+00   0.285548E+00
   75     24   0.000000E+00   0.000000E+00   0.000000E+00
   75     25   0.000000E+00   0.000000E+00   0.000000E+00
   75     26   0.000000E+00   0.000000E+00   0.000000E+00
   75     27   0.000000E+00   0.000000E+00   0.000000E+00
   75     28   0.000000E+00   0.000000E+00   0.000000E+00
   75     29   0.000000E+00   0.000000E+00   0.000000E+00
   75     30   0.000000E+00   0.000000E+00   0.000000E+00
   75     31   0.329963E+00   0.200000E+00   0.343290E+00
   75     32   0.275568E+00   0.200000E+00   0.200000E+00
   75     33   0.441639E+00   0.200000E+00   0.200000E+00
   75     34   0.725903E+00   0.200000E+00   0.200000E+00
   75     35   0.274119E+00   0.802688E+00   0.407947E+00
   75     36   0.960773E+00   0.601809E+01   0.126251E+01
   75     37   0.876022E+00   0.199998E+00   0.199998E+00
   75     38   0.374653E+00   0.200000E+00   0.200000E+00
   75     39   0.717144E+00   0.417644E+01   0.200000E+00
   75     40   0.936855E+00   0.200000E+00   0.200000E+00
   75     41   0.751445E+00   0.200000E+00   0.200000E+00
   75     42   0.852567E+00   0.523427E+01   0.106298E+01
   75     43   0.205134E+01   0.143839E+02   0.170991E+01
   75     44   0.221250E+01   0.155582E+02   0.170832E+01
   75     45   0.296358E+01   0.213224E+02   0.254718E+01
   75     46   0.196535E+01   0.199831E+00   0.173211E+01
   75     47   0.225588E+01   0.177770E+02   0.190541E+01
   75     48   0.199831E+00   0.225629E+02   0.223987E+01
   75     49   0.199831E+00   0.258969E+02   0.280771E+01
   75     50   0.199831E+00   0.239556E+02   0.248894E+01
   75     51   0.199831E+00   0.199831E+00   0.119912E+01
   75     52   0.199831E+00   0.157057E+02   0.199831E+00
   75     53   0.199831E+00   0.199831E+00   0.199831E+00
   75     54   0.000000E+00   0.000000E+00   0.000000E+00
   75     55   0.000000E+00   0.000000E+00   0.000000E+00
   75     56   0.000000E+00   0.000000E+00   0.000000E+00
   75     57   0.000000E+00   0.000000E+00   0.000000E+00
   75     58   0.000000E+00   0.000000E+00   0.000000E+00
   75     59   0.000000E+00   0.000000E+00   0.000000E+00
   75     60   0.000000E+00   0.000000E+00   0.000000E+00
   76      1   0.000000E+00   0.000000E+00   0.000000E+00
   76      2   0.000000E+00   0.000000E+00   0.000000E+00
   76      3   0.000000E+00   0.000000E+00   0.000000E+00
   76      4   0.000000E+00   0.000000E+00   0.000000E+00
   76      5   0.000000E+00   0.000000E+00   0.000000E+00
   76      6   0.000000E+00   0.000000E+00   0.000000E+00
   76      7   0.000000E+00   0.000000E+00   0.000000E+00
   76      8   0.000000E+00   0.000000E+00   0.000000E+00
   76      9   0.000000E+00   0.000000E+00   0.000000E+00
   76     10   0.000000E+00   0.000000E+00   0.000000E+00
   76     11   0.000000E+00   0.000000E+00   0.000000E+00
   76     12   0.000000E+00   0.000000E+00   0.000000E+00
   76     13   0.000000E+00   0.000000E+00   0.000000E+00
   76     14   0.000000E+00   0.000000E+00   0.000000E+00
   76     15   0.000000E+00   0.000000E+00   0.000000E+00
   76     16   0.000000E+00   0.000000E+00   0.000000E+00
   76     17   0.000000E+00   0.000000E+00   0.000000E+00
   76     18   0.000000E+00   0.000000E+00   0.000000E+00
   76     19   0.000000E+00   0.000000E+00   0.000000E+00
   76     20   0.000000E+00   0.000000E+00   0.000000E+00
   76     21   0.000000E+00   0.000000E+00   0.000000E+00
   76     22   0.410805E+00   0.183192E+01   0.368940E+00
   76     23   0.318830E+00   0.110713E+01   0.296476E+00
   76     24   0.313689E+00   0.106677E+01   0.294183E+00
   76     25   0.263542E+00   0.684392E+00   0.251356E+00
   76     26   0.000000E+00   0.000000E+00   0.000000E+00
   76     27   0.000000E+00   0.000000E+00   0.000000E+00
   76     28   0.000000E+00   0.000000E+00   0.000000E+00
   76     29   0.000000E+00   0.000000E+00   0.000000E+00
   76     30   0.000000E+00   0.000000E+00   0.000000E+00
   76     31   0.000000E+00   0.000000E+00   0.000000E+00
   76     32   0.329922E+00   0.200000E+00   0.200000E+00
   76     33   0.454172E+00   0.200000E+00   0.200000E+00
   76     34   0.402045E+00   0.200000E+00   0.200000E+00
   76     35   0.211415E+00   0.200000E+00   0.200000E+00
   76     36   0.606611E+00   0.200000E+00   0.200000E+00
   76     37   0.244087E+00   0.200000E+00   0.200000E+00
   76     38   0.293708E+00   0.200000E+00   0.200000E+00
   76     39   0.676245E+00   0.200000E+00   0.200000E+00
   76     40   0.674069E+00   0.199998E+00   0.199998E+00
   76     41   0.965525E+00   0.616189E+01   0.106596E+01
   76     42   0.159260E+01   0.108431E+02   0.136028E+01
   76     43   0.174838E+01   0.121196E+02   0.145485E+01
   76     44   0.100399E+01   0.635271E+01   0.871882E+00
   76     45   0.182695E+01   0.131063E+02   0.164604E+01
   76     46   0.103712E+01   0.199846E+00   0.100819E+01
   76     47   0.154158E+01   0.199865E+00   0.136972E+01
   76     48   0.199834E+00   0.167893E+02   0.178057E+01
   76     49   0.199831E+00   0.202244E+02   0.222981E+01
   76     50   0.199831E+00   0.165288E+02   0.183962E+01
   76     51   0.199831E+00   0.100980E+02   0.114407E+01
   76     52   0.199831E+00   0.199831E+00   0.199831E+00
   76     53   0.199831E+00   0.199831E+00   0.199831E+00
   76     54   0.000000E+00   0.000000E+00   0.000000E+00
   76     55   0.000000E+00   0.000000E+00   0.000000E+00
   76     56   0.000000E+00   0.000000E+00   0.000000E+00
   76     57   0.000000E+00   0.000000E+00   0.000000E+00
   76     58   0.000000E+00   0.000000E+00   0.000000E+00
   76     59   0.000000E+00   0.000000E+00   0.000000E+00
   76     60   0.000000E+00   0.000000E+00   0.000000E+00
   77      1   0.000000E+00   0.000000E+00   0.000000E+00
   77      2   0.000000E+00   0.000000E+00   0.000000E+00
   77      3   0.000000E+00   0.000000E+00   0.000000E+00
   77      4   0.000000E+00   0.000000E+00   0.000000E+00
   77      5   0.000000E+00   0.000000E+00   0.000000E+00
   77      6   0.000000E+00   0.000000E+00   0.000000E+00
   77      7   0.000000E+00   0.000000E+00   0.000000E+00
   77      8   0.000000E+00   0.000000E+00   0.000000E+00
   77      9   0.000000E+00   0.000000E+00   0.000000E+00
   77     10   0.000000E+00   0.000000E+00   0.000000E+00
   77     11   0.000000E+00   0.000000E+00   0.000000E+00
   77     12   0.000000E+00   0.000000E+00   0.000000E+00
   77     13   0.000000E+00   0.000000E+00   0.000000E+00
   77     14   0.000000E+00   0.000000E+00   0.000000E+00
   77     15   0.000000E+00   0.000000E+00   0.000000E+00
   77     16   0.000000E+00   0.000000E+00   0.000000E+00
   77     17   0.000000E+00   0.000000E+00   0.000000E+00
   77     18   0.000000E+00   0.000000E+00   0.000000E+00
   77     19   0.000000E+00   0.000000E+00   0.000000E+00
   77     20   0.000000E+00   0.000000E+00   0.000000E+00
   77     21   0.000000E+00   0.000000E+00   0.000000E+00
   77     22   0.000000E+00   0.000000E+00   0.000000E+00
   77     23   0.000000E+00   0.000000E+00   0.000000E+00
   77     24   0.278779E+00   0.200000E+00   0.266994E+00
   77     25   0.276869E+00   0.200000E+00   0.261148E+00
   77     26   0.219578E+00   0.351791E+00   0.223224E+00
   77     27   0.000000E+00   0.000000E+00   0.000000E+00
   77     28   0.000000E+00   0.000000E+00   0.000000E+00
   77     29   0.000000E+00   0.000000E+00   0.000000E+00
   77     30   0.000000E+00   0.000000E+00   0.000000E+00
   77     31   0.000000E+00   0.000000E+00   0.000000E+00
   77     32   0.000000E+00   0.000000E+00   0.000000E+00
   77     33   0.230938E+00   0.200000E+00   0.200000E+00
   77     34   0.394802E+00   0.200000E+00   0.200000E+00
   77     35   0.000000E+00   0.000000E+00   0.000000E+00
   77     36   0.158680E+01   0.200000E+00   0.200000E+00
   77     37   0.312434E+00   0.200000E+00   0.200000E+00
   77     38   0.232354E+00   0.200000E+00   0.200000E+00
   77     39   0.367345E+00   0.152680E+01   0.716935E+00
   77     40   0.000000E+00   0.000000E+00   0.000000E+00
   77     41   0.103646E+01   0.658287E+01   0.915912E+00
   77     42   0.187955E+01   0.130671E+02   0.164750E+01
   77     43   0.836496E+00   0.526597E+01   0.824298E+00
   77     44   0.442853E+00   0.235225E+01   0.602585E+00
   77     45   0.000000E+00   0.000000E+00   0.000000E+00
   77     46   0.726036E+00   0.199933E+00   0.756564E+00
   77     47   0.122525E+01   0.199957E+00   0.113051E+01
   77     48   0.199853E+00   0.196024E+02   0.206945E+01
   77     49   0.199831E+00   0.283081E+02   0.291307E+01
